product_id,product_name,brand_id,brand_name,loves_count,price_usd,primary_category,secondary_category,rating,is_recommended,review_text,review_title,skin_tone,eye_color,skin_type,hair_color
P409630,SEA Pack Your Bags Undereye Patches,5648,tarte,56808,22,Skincare,Eye Care,4,1,"Noticeably reduced the puffiness under my eyes, and they have a soothing formula. Like some other reviewers, I also keep these in the fridge for a more cooling effect.",They work!,tan,brown,combination,black
P420230,Pout Prep Lip Exfoliant,5648,tarte,23307,16,Skincare,Lip Balms & Treatments,5,1,"I really like this lip exfoliator, not too harsh, inexpensive, leaves my lips feeling amazing, i like it better than Tartes peach lip scrub too.",Loves it,fairLight,brown,normal,brown
P442989,Youth or Dare Multi-Acid & C-Serum,5648,tarte,11296,42,Skincare,Treatments,5,1,This makes my face feel amazing! I hv been using it for severalMonths and notice a difference. Even skins tone. Face is bright and hydrated! Love love love this,One of my favs,lightMedium,blue,combination,black
P447200,Baba Bomb Moisturizer,5648,tarte,10945,39,Skincare,Moisturizers,5,1,"I have dry skin and I�m prone to breakouts. I use this cream at night and it�s amazing! One pump of cream & 3 drops of the ordinary hyaluronic acid (mixed on my fingertips) and it feels so luxurious. My husband is also hooked.Tip: try not to use it RIGHT before bed, because it is thick at first application.",I can't not have this,fair,blue,dry,black
P440306,SEA Mini Drink of H2O Hydrating Boost Moisturizer,5648,tarte,12223,14,Skincare,Mini Size,5,1,This is my go-to travel moisturizer! I love the gel like formula after a day of sunbathing on my travels. I don�t use a serum when I travel so I love that my skin is getting everything it needs from this moisturizer. I use it at the end of the day when I�m going to bed after I washed my face.,Perfect moisturizer after a day of sunbathing,lightMedium,brown,oily,black
P454376,knockout daily exfoliating cleanser,5648,tarte,5032,12,Skincare,Cleansers,3,1,"First weeks/months I used it, it cleaned my face from acne but I wouldn�t recommend for long term cause my acne came back later.",not for long term,light,green,combination,brown
P449835,Mini Maracuja Oil,5648,tarte,9396,16,Skincare,Mini Size,5,1,1 of the best oil or the best so far I use it to my hair and face and the eye cream form this brand is also a plus,In my favorites,light,brown,oily,blonde
P449836,Mini SEA Deep Dive Cleansing Gel,5648,tarte,7205,12,Skincare,Mini Size,5,1,this is my favorite cleaner! gets all my mascara offno strong smell and makes my skin feel very soft!!,love it!!,light,green,dry,brown
P447409,Mini Baba Bomb Moisturizer,5648,tarte,5514,14,Skincare,Mini Size,5,1,"Super thick balm. Works super well on my husbands eczema, great on my face when the weather shifts on a day to day. Even perfect for replenishing hands after too much sanitizer or hand washing.","You want a Thick Balm, here you go!",light,brown,combination,brown
P457468,Brazilliance 2HR Express Deep Foaming Self-Tanner,5648,tarte,2207,39,Skincare,Self Tanners,4,1,"I don�t love this for body as it isn�t dark enough for my preference, however I love using this just on my hands/feet. It doesn�t OVER darken the knuckles which most self tanners do. I use this throughout the week for touch ups because my hands always lose color first.",Great for hands and feet!,light,green,normal,brown
P454822,Mini SEA Mermaid Skin Hyaluronic H2O Serum,5648,tarte,7287,15,Skincare,Mini Size,4,1,I love this product! The main uses are for after sun exposure at night before bed.  This product is also great for long flights that dry out your skin.,refresh your skin,light,green,normal,brown
P454377,Mini knockout daily exfoliating cleanser,5648,tarte,4343,12,Skincare,Mini Size,5,1,Amazing!! At first when you use an exfoliating chemical face wash aka AHA your skin will be rough and irritated. This is NORMAL! Your skin is renewing itself and the cell process is sped up.  The exfoliation removes dead skin and allows imperfections from beneath the skin surface to basically come out. This is a phase called purging. It�s temporary. Once your skin renews and the process has done it�s job your skin will be soft and clear.,Great �reset� for skin,light,hazel,combination,blonde
P449411,Mini Micellar Magic Makeup Remover & Cleanser,5648,tarte,3357,9,Skincare,Mini Size,5,1,"My go to eye make up remover! The pump is especially useful.  I just soak 2 cotton pads with the cleaner using the pump and left them on my eyes for 5-8 seconds, everything comes off! Mascara, eyeliner, eyeshadow.  Amazing! Gone through 3 bottles now getting a 4th one!",Love it! Perfect for removing eye makeup!,fair,hazel,combination,black
P456434,knockout brightening gel moisturizer,5648,tarte,2400,14,Skincare,Moisturizers,5,1,"Noticeably smoother, brighter and softer skin. Makes my skin well hydrated and feeling silky smooth. Has not caused any breakouts and I have sensitive skin.",Will buy again,light,green,combination,brown
P457279,Moisturizer Mini knockout brightening gel,5648,tarte,4857,14,Skincare,Mini Size,5,1,This is the first clean facial moisturizer I found and liked. Used to use Clinique but wanted something cleaner. It�s super light and a little goes a long way,A staple in my routine now,fair,brown,combination,brown
P470548,Knockout 10% Acid Complex Serum,5648,tarte,1445,39,Skincare,Treatments,5,1,Amazing Serum for a great exfoliation. I don�t understand why this has only a couple of reviews and the one with a picture of a sample packet is not even of this product. Do not leave reviews when you just sampled a product. Any product averages two weeks minimum to show results. Your skin needs to adapt to the new product. This is A+ and the price is very reasonable. I have spent more in serums that did nothing in 6 months.,Great Product,fair,green,normal,blonde
P379707,Resurfacing BHA Glow Mask,7020,Tata Harper,55191,68,Skincare,Masks,3,1,The mask is fantastic! But the jar came practically empty as several other reviewers shared. That was pretty disappointing. There�s only enough for a few uses.,Great but hardly any product,medium,hazel,dry,brown
P379710,Regenerating Exfoliating Cleanser,7020,Tata Harper,40150,88,Skincare,Cleansers,5,1,"I am 68 and love this cleanser! I put a little one when I get in the shower, it make a light not quite foam. I leave it while I wash everything else and then rinse well with just light scrubbing. I find my skin refreshed and glowing!","Not drying, removes all traces of makeup !",light,hazel,combination,gray
P458917,Water-Lock Moisturizer with Skin-Smoothing Peptides,7020,Tata Harper,13855,68,Skincare,Moisturizers,3,1,"I have been a long time user of Tata Harper, and typically love their products. I wanted to try this moisturizer, as my usual TH hyaluronic gel moisturizer was not available at Sephora. I found it was too heavy and rich for my sensitive and combination skin. I ended up breaking out after using it for two days. I also found that it distributed automatically more product and I typically would use. This may make it not last as long.  I think this would be good for dry skin, but sadly it�s being returned. Not for me.",Too heavy for my combination skin.,light,green,normal,blonde
P432048,Resurfacing AHA + BHA Serum,7020,Tata Harper,18261,92,Skincare,Treatments,5,1,"I�m now on my 3rd bottle of this. Great for turning dull skin into a gorgeous glow. I have dry skin and use this year round, it will always be a staple in my routine because it�s that good. I�m the winter I pair it with the Tata Harper beautifying face oil at night and wake up with amazing glowy skin.",A+ product from T.H.,medium,brown,dry,black
P429954,Clarifying Blemish & Oil Control Cleanser,7020,Tata Harper,19570,88,Skincare,Cleansers,5,1,"Tried this out from a sample, and wow, this cleared up my skin!  Wish I had this years ago I would have a lot less acne scars today.  You only need 2 pumps into your palm, smash your palms together and rub, then apply to your face.  Add a little bit of water to create a foam and wash away those dirty, clogged pores!  The key is to shake up the bottle, rigourously!  I mean, shake the thing up hard.  Then, pump into your palm. When you shake it, the cleanser turns into a pearly texture vs. a watery one.  Got that tip from the bottle.  It says it right there.  Shake well.  I know this stuff is a high-end cleanser aka expensive, but it is so worth it.  I won�t use anything else.  Lasts me for about 6 weeks using 2x per day.",FAB-U-LOUS!,lightMedium,brown,oily,black
P462747,Mini Clarifying Blemish & Oil Control Cleanser,7020,Tata Harper,4047,46,Skincare,Mini Size,5,1,"Tried this out from a sample, and wow, this cleared up my skin!  Wish I had this years ago I would have a lot less acne scars today.  You only need 2 pumps into your palm, smash your palms together and rub, then apply to your face.  Add a little bit of water to create a foam and wash away those dirty, clogged pores!  The key is to shake up the bottle, rigourously!  I mean, shake the thing up hard.  Then, pump into your palm. When you shake it, the cleanser turns into a pearly texture vs. a watery one.  Got that tip from the bottle.  It says it right there.  Shake well.  I know this stuff is a high-end cleanser aka expensive, but it is so worth it.  I won�t use anything else.  Lasts me for about 6 weeks using 2x per day.",FAB-U-LOUS!,lightMedium,brown,oily,black
P420143,Clarifying AHA + BHA Mask,7020,Tata Harper,16958,75,Skincare,Masks,5,1,"This little pricey mask is worth every single penny. I love it so much; its clarifying without stripping, it exfoliates gently, it leaves my skin looking soft and smooth. Bonus: I love that as you wash it off, you can gently massage it with the tiny micro grains for added exfoliation. I also love that it never super dries on your skin (like some clay masks do) so washing/massaging it off is easy. I�m 41 with normal/sensitive/dry skin and I love this stuff. It�s on heavy rotation in my bathroom, despite its price.",GREAT for sensitive skin!,light,blue,dry,auburn
P379711,Rejuvenating Anti-Aging Serum,7020,Tata Harper,7907,146,Skincare,Treatments,5,1,I love this HA serum.  I�ve been using it for a couple of years and will continue to do so.,love this product,light,brown,dry,brown
P386739,Restorative Plumping + Brightening Eye Cream,7020,Tata Harper,12946,130,Skincare,Eye Care,5,1,"This product was gifted to me. I absolutely love it. I�ve been utilizing this product for a few weeks and can see a difference. My under eyes have gotten so much better. Also, I love the way it smells. Definitely one of my fav under eye cremes.",Love it!,medium,brown,dry,brown
P392144,Purifying Pore Detox Cleanser,7020,Tata Harper,14771,88,Skincare,Cleansers,5,1,I noticed smaller pores and less oil after only ONE use,Incredible for pores,fair,green,combination,blonde
P462748,Mini Purifying Pore Detox Cleanser,7020,Tata Harper,3104,46,Skincare,Mini Size,5,1,I noticed smaller pores and less oil after only ONE use,Incredible for pores,fair,green,combination,blonde
P379709,Repairative Anti-Aging Moisturizer,7020,Tata Harper,6030,130,Skincare,Moisturizers,4,1,"It doesn�t make sense that the people writing negative reviews about the scent, are also the same people that want a natural product. You�re not going to get a unicorn perfume scent and have it be �natural�. The scent isn�t bad, but if you�re used to perfumed moisturizers, then you�re not going to like this. If the light scent bothers you, then you don�t want a natural product. Go buy the cheap fragrance-filled products that you�re used to instead. This moisturizer works fantastic on all skin types but is exceptionally great on aging skin.  I�ve been using essential oils on my skin for years and some of the oils smell like wet towels, but that�s what nature smells like sometimes. You can�t always have it both ways. I took off a star because I do agree that the price point is ridiculous, and that�s why I always wait for a sale to splurge on this.",Stop complaining,lightMedium,brown,combination,brown
P408301,Purifying Pore & Blackhead Detox Mask,7020,Tata Harper,18342,75,Skincare,Masks,4,1,"I was concerned myself having read a plethora or negative reviews/cautionary tales about dried, expiring & cracked products. If this were the case for me I would be upset to. We rarely get to see how the situation was resolved, I can only speak to my experience. Sephora has been an excellent retailer order arrived ahead of expected time. Box and product immaculate and untampered with. I had ordered a Tata Harper cleanser as well as some other skincare items. When I inspected my products I checked the manufacture code on the Tata Harper website. I was delighted to find out they were made Oct 28,2020 (which is great!) I see emphasis on this date(a transparency of the company�s farm to face ethos but is not mandatory to share) the tool you should be using is the best before/use by date which stated April 2022 giving me more than a year unopened. Plenty of time to use if following instructions.Jar had hygiene seal & was a silky creamy texture. It�s really more a forum comment for Sephora and this is a product review section. Hope this helps you decide & you have an experience as I did.           Actual Product Review *** This mask is very invigorating with a cooling sensation. Smells wonderful of essential oil�s. It is very active you can feel increased circulation. I have only used it once, cannot say long term benefits. I might suggest a sensitive skin or someone with open/ sore active acne shouldn�t use this product because it is very active.Even though it says �all skin types � Hope to update after a month or so use. Have dull skin with blackheads on nose trying clear this up.",A positive review among all cautionary tales,fair,blue,combination,brown
P392143,Tata's Daily Essentials Kit,7020,Tata Harper,22558,75,Skincare,Value & Gift Sets,4,1,"I�ve used this set for about two to three weeks in total, mostly to bed.I�m 46 and going through the change of life so my skin can be all over as far as moisture. this didn�t make me breakout, a plus.the samples are a good size. I find that the serum pump stinks. after the first week, it gives up the ghost as the product is rather thick for a serum, so I scooped out with the cream with the plastic tube. if I wear the moisture serum combo, I find my face sticky and I�m not a fan of that, hence why I wear it to bed. The spray is nice and I use it to refresh my skin if I can�t get to my moisturizer fast enough post shower (I have a toddler).I cannot comment on the smell as post COVID I am no longer as sensitive to such things. There is a scent but it doesn�t last.All in all, it�s a good collection and a reasonable price if you can grab it during that sale to try a new line.",worth a try,fair,blue,normal,auburn
P392142,Nourishing Makeup Removing Oil Cleanser,7020,Tata Harper,9393,88,Skincare,Cleansers,5,1,"This is absolutely the best cleanser ever ! I was hesitant t to purchase at the high price tag, but I�m hooked forever! Fresh clean scent that is tough enough to remove all make up and not strip the skin",fresh clean & hydrated,light,blue,combination,brown
P379705,Hydrating Hyaluronic Acid Floral Essence,7020,Tata Harper,13637,76,Skincare,Moisturizers,5,1,"I can never say enough amazing this about Tara Harper. From the fresh ingredients to being 100% clean, this is a must have! I use mine almost like a toner, but can be sprayed on at any point of the day.",So refreshing and effective,medium,brown,combination,brown
P412407,Clarifying Moisturizer,7020,Tata Harper,6554,130,Skincare,Moisturizers,5,1,"An absolutely magical little concoction. It smells as though an alchemist put it together in a hut hidden in a bark of a gigantic tree in the forest. From use #1 I saw results. It helps with my aging, acne prone skin, little bumps to bigger pimples. Also helped balanced my skin tone & discoloration, dark spots are slowly disappearing.I can�t believe I hadn�t tried this before, I�m buying a new one as soon as it�s done! Also love the AHA BHA serum, together they�re just...magic.Thanks Tata!",Alchemy & Earthly Magic,fair,hazel,combination,brown
P379704,Retinoic Nutrient Face Oil With Vitamin A,7020,Tata Harper,11417,165,Skincare,Moisturizers,5,1,"LOVE this product. Been using this for almost 10 years and it just never fails me. The luxurious spa smell is everything! The oil does not feel heavy and sticky at all, my skin just loves it. It keeps my face hydrated at night and adds glow to my face during the day. I have tried other oil but I just always come back to this.",Won't regret it,light,brown,dry,black
P472341,Superkind Fragrance-Free Fortifying Moisturizer,7020,Tata Harper,2480,130,Skincare,Moisturizers,5,1,Just bought this  - put it on  - a cold day here and immediately my skin felt energized and like the ingredients were helping calm the winter weather.  Recommend for skin that needs a bit of TLC.,Great for Winter Weather.,light,brown,dry,brown
P472343,Superkind Fragrance-Free Softening Cleanser,7020,Tata Harper,4114,88,Skincare,Cleansers,5,1,I was given a sample and was beyond impressed with how my face felt that I bought the full size!  My skin now looks plump and healthy with the rest of my skin care I love this stuff so much!,beyond amazing,light,hazel,combination,brown
P476736,Superkind Fragrance-Free Bio-Barrier Serum,7020,Tata Harper,2010,146,Skincare,Treatments,5,1,This is lightweight yet packs a punch.  I am 53 and need more now.  But heavy and greasy isn�t the solution either.  This is a beautiful consistency I feel that it helps me to keep my skin   H  hydrated nicely hydrated no visible dryness and yet I�m not greasy?,A part of my daily routine,light,hazel,dry,blonde
P442748,Hydrating Floral Mask,7020,Tata Harper,4076,95,Skincare,Masks,5,1,"Like the others here have posted�unfortunately, I really like it a lot and the price for me was worth it. It is very soothing to my super dry and fussy skin.  The floral scent works for me, but is definitely not for everyone.  It�s a small jar, but a little goes a long wat!",Super nice face mask for dry skin,fair,brown,dry,brown
P422848,Crème Riche Anti-Aging Peptide Night Cream,7020,Tata Harper,2825,230,Skincare,Moisturizers,5,1,"Love this! Less is more, and it�s very nutrient dense and hydrating. I use this only at night (mature combo skin) and I mix a couple drops of her vitamin oil. Her entire line is so enjoyable to use. I am on a budget and even the green line is a splurge for me, but I purchase on promo/sale. Tata�s green line is complimentary to my clean diet and healthy life style. A must try if you�re seeking clean ingredients. I pair this in the evening with her cleansing oil, toner, and eye balm for a truly therapeutic night time routine.",Love!,light,brown,combination,brown
P449410,Boosted Contouring Retinol Eye Balm,7020,Tata Harper,2191,260,Skincare,Eye Care,5,1,"This stuff is amazing. It�s thick but a little goes a long way and needs to be warmed up between your fingers before patting in. I�ve never experience the grainy issue others have mentioned. With that being said, I�d also encourage you to order this product and anything else from Tara Harper directly from the brand rather than Sephora to make sure you�re receiving a fresh batch. Also note it doesn�t actually contained retinol and Sephora�s description is misleading.",Worth the price,fair,hazel,dry,brown
P472342,Superkind Fragrance-Free Radiance Mask,7020,Tata Harper,4881,68,Skincare,Masks,5,1,"First and foremost- I have tried everything for sensitive skin. Tata Harper has become my absolute go-to. But this mask soothes, hydrates, and leaves my skin feeling amazing! This mask goes on smooth and feels gentle and silky. There is no tightening or pulling and my skin feels gentle and plump under this mask. Although it is a small amount- I can�t say enough about how worthwhile this product is. And yes- even for the price tag. My mom sent me this after I moved from the east coast to Colorado. The deadly dry air was troubling my skin and as someone with super sensitive skin and Rosacea, I struggle to keep my skin moisturized because I always have a bad reaction to products - even ones I use daily. Because of this, I am super careful shelling out $$$. This mask has been a godsend. I am truly excited to share this product with friends because I�m 29, and I�ve always looked young- but the dry air was making my skin age quickly. This is the secret we have all been looking for!  I cannot stress this enough- try this product if you have sensitive skin or want clean beauty!",this  mask is what we�ve been dreaming about!,fairLight,green,dry,brown
P500482,The Clean Dream Team Set,7020,Tata Harper,1395,75,Skincare,Value & Gift Sets,5,1,This set introduces me to the brand Tata Harper well. I loved every product in this set.,Worth It,fair,brown,dry,black
P418218,The Water Cream Oil-Free Pore Minimizing Moisturizer,6041,Tatcha,373877,70,Skincare,Moisturizers,5,1,"I have sensitive, combo skin. My skin was the worst it�s ever been, broken out everywhere, irritated and this product along with the indigo cream saved me. I was bawling my eyes out over my skin, and tatcha saved me.",Perfect for English skin,fair,blue,combination,brown
P454794,Mini The Water Cream,6041,Tatcha,23723,22,Skincare,Mini Size,5,1,"I have sensitive, combo skin. My skin was the worst it�s ever been, broken out everywhere, irritated and this product along with the indigo cream saved me. I was bawling my eyes out over my skin, and tatcha saved me.",Perfect for English skin,fair,blue,combination,brown
P441101,The Dewy Skin Cream Plumping & Hydrating Moisturizer,6041,Tatcha,388775,70,Skincare,Moisturizers,4,1,"Honestly does what it�s advertised to do. It�s super hydrating and definitely plumped my skin, I saw a noticeable difference in the dewiness of my skin right away. However, the price you pay for the amount you receive is not super worth it in my opinion. I got the mini to try it out and it lasted me 3 weeks of only applying a very small dose at night. I also want to advise that its very sticky after application. It didn�t feel the most comfortable sleeping with because it felt sticky against my pillow. I also have a cat and the slightest hair was sticking to my face.. not super pleasant. But honestly it does an amazing job at rejuvenating the skin and making it look radiant. So there�s pros and cons!",Mixed feelings,light,green,combination,blonde
P415771,The Essence Skincare Boosting Treatment,6041,Tatcha,113656,110,Skincare,Moisturizers,5,1,I love this product when used after the Tatcha face cleanser!,Nice,tan,brown,combination,black
P473160,Mini The Essence  Skincare Boosting Treatment,6041,Tatcha,13964,65,Skincare,Moisturizers,5,1,I love this product when used after the Tatcha face cleanser!,Nice,tan,brown,combination,black
P461537,The Rice Wash Skin-Softening Cleanser,6041,Tatcha,190401,40,Skincare,Cleansers,5,1,"This product may not smell the best, but it definitely works the best. I would buy this again 100%. I used it for a week and made my skin extremely smooth. 10/10",Works great!,lightMedium,brown,normal,brown
P504595,Mini Rice Wash Skin-Softening Cleanser,6041,Tatcha,5450,18,Skincare,Mini Size,5,1,"This product may not smell the best, but it definitely works the best. I would buy this again 100%. I used it for a week and made my skin extremely smooth. 10/10",Works great!,lightMedium,brown,normal,brown
P427536,The Deep Cleanse Gentle Exfoliating Cleanser,6041,Tatcha,245976,40,Skincare,Cleansers,5,1,This is the perfect exfoliant for my skin. I�ve used it every other day for a week now and it has made a drastic difference in the appearance of my skin. Typically I break out profusely at the end of the month and my skin has remained flawless looking. I�m actually very impressed. Leaves me skin feeling very clean without over stripping and just super soft. It definitely helps with acne and blemishes too. I love it.,My New Go-To Exfoliant,fair,blue,combination,blonde
P504615,Mini Deep Cleanse Gentle Exfoliating Cleanser,6041,Tatcha,5097,18,Skincare,Mini Size,5,1,This is the perfect exfoliant for my skin. I�ve used it every other day for a week now and it has made a drastic difference in the appearance of my skin. Typically I break out profusely at the end of the month and my skin has remained flawless looking. I�m actually very impressed. Leaves me skin feeling very clean without over stripping and just super soft. It definitely helps with acne and blemishes too. I love it.,My New Go-To Exfoliant,fair,blue,combination,blonde
P399623,Luminous Dewy Skin Mist,6041,Tatcha,209577,49,Skincare,Moisturizers,5,1,"i�ve repurchased this so many times over the years, I love this product. even if you bake your face or use powder foundation this will make you dewy and glowy. Love everything by Tatcha!",Favorite Setting Spray,light,blue,dry,black
P392235,The Camellia Oil 2-in-1 Makeup Remover & Cleanser,6041,Tatcha,142010,50,Skincare,Cleansers,5,1,"I�ve used this product since high school, don�t plan on switching out ever. I�ve tried other popular brands and nothing compares. This formulae is gentle enough that it doesn�t burn my eyes but effective enough to remove waterproof mascara. My skin is left feeling moisturized and clean",A staple I will always use,fairLight,green,combination,red
P460512,Mini Liquid Silk Canvas: Featherweight Protective Primer,6041,Tatcha,65016,24,Skincare,Mini Size,4,1,"THIS IS SO SOFT. This is so silky and soft. It goes on like a dream and it�s so silky soft, but it�s expensive??",SO SOFT,notSureST,brown,normal,red
P426340,The Rice Polish Foaming Enzyme Powder,6041,Tatcha,184011,68,Skincare,Cleansers,5,1,I�ve repurchased many times and i always will. this is the BEST exfoliator on the market. so gentle and my face glows after using it.,Best Exfoliation,light,blue,dry,black
P439058,Violet-C Brightening Serum 20% Vitamin C + 10% AHA,6041,Tatcha,129875,89,Skincare,Treatments,5,1,"This is the only serum I�ve ever used during the day that truly makes a difference. I have really sensitive skin but I can use this everyday and i actually see my skin brighter, smoother, less redness and over all improvement. I used the whole bottle before writing a review but honestly 2 weeks in I saw noticeable results. I�m scared to switch to any other vitamin c serum now!",Brighter and smoother skin,light,brown,oily,black
P447780,The Silk Peony Melting Eye Cream,6041,Tatcha,91742,62,Skincare,Eye Care,4,1,"Some improvement in darkness and wrinkles. No miracle worker, but I do see more undereye improvement than with many others I�ve tried. The cloud-like texture is lovely, though I do think it could be a tad bit more moisturizing.",Some improvement,fair,hazel,combination,brown
P466155,The Dewy Serum Resurfacing and Plumping Treatment,6041,Tatcha,77027,89,Skincare,Treatments,5,1,I love this serum. I was skeptical because I have very sensitive skin but I am now on my third bottle and I can definitely see a difference in my skin. My skin is smoother and has a glow to it after using.,A must have for my skincare routine,lightMedium,hazel,normal,brown
P454018,The Serum Stick: Treatment & Touch Up Balm,6041,Tatcha,47060,49,Skincare,Treatments,5,1,"If you have dry skin that peels, this is one of the best products I�ve used to add moisture",Holy grail,fair,brown,dry,brown
P453225,The Kissu Lip Mask,6041,Tatcha,202204,29,Skincare,Lip Balms & Treatments,5,1,"This product has helped my lips heal from damage brought on by obsessive lip picking. I saw a difference within days of consistent use and after less than two weeks my self confidence is restored and visible damage on my lips has been greatly minimized. At close look you can see where my lip is damaged but probably no one inspects my face as close as I LOL  this product works amazing on my lips and keeping them hydrated before I take matters into my own hands lol I will definitely be repurchasing over and over again. Tatcha, please don�t change or discontinue this!",Works wonders on damaged lips,fairLight,hazel,combination,brown
P474377,Indigo Overnight Repair Serum in Cream Treatment,6041,Tatcha,104455,92,Skincare,Moisturizers,5,1,"For the first time I�ve found an overnight cream which keeps me moisturized without waking up to breakouts! I have very dry, sensitive skin and this is my nighttime savior. It might be too much for combination skin, but to me it�s perfection.",A dry sensitive skin dream nighttime moisturizer,light,blue,dry,blonde
P503191,Mini Indigo Overnight Repair Serum in Cream Treatment,6041,Tatcha,17810,22,Skincare,Moisturizers,5,1,"For the first time I�ve found an overnight cream which keeps me moisturized without waking up to breakouts! I have very dry, sensitive skin and this is my nighttime savior. It might be too much for combination skin, but to me it�s perfection.",A dry sensitive skin dream nighttime moisturizer,light,blue,dry,blonde
P440934,The Silk Canvas Protective Primer Mini,6041,Tatcha,98580,24,Skincare,Mini Size,5,1,"I like this little to-go mini for the silk canvas to keep in my purse. This silk canvas at first i never really used for makeup.... UNTIL the pandemic. I needed something to help with mask-acne and issues with buildup on my skin from wearing a mask. SO, i thought why not try this.It works PERFECTLY. It creates a barrier on my skin after i put my day products on. It really has helped considering before wearing masks i rarely would flare up with acne. This was very helpful in keeping mask-acne at bay.",Helps with Mask-Acne!,medium,brown,normal,brown
P413326,Camellia Gold Spun Lip Balm,6041,Tatcha,46733,30,Skincare,Lip Balms & Treatments,5,1,I tried this on a whim and I will never go without it! Not sticky and stays on a decent amount of time. My lips feel more smooth and plump. I highly recommend trying it if you�re on the fence!,The Best Lip Balm!,mediumTan,brown,oily,brown
P420699,Violet-C Radiance Mask,6041,Tatcha,96300,70,Skincare,Masks,5,1,"The is the ONLY mask I will use. I react to every kind of mask especially clay ones, and I don�t like paper sheet masks. The texture is thick, creamy, and does not burn my skin. It has a light fragrance that isn�t overpowering, and leaves  my skin feeling soft, smooth and less rednes.",My must have !,light,brown,combination,brown
P481169,The Silk Sunscreen Mineral Broad Spectrum SPF 50 PA++++ with Hyaluronic Acid and Niacinamide,6041,Tatcha,37047,62,Skincare,Sunscreen,5,1,immediately after i applied this sunscreen for the first time my skin was so glowy and plump and my skin tone looked so much more even. I usually like a matte sunscreen but this one leaves a pretty glowy finish not an oily one. My skin feels soft and had continued to look glowy and plump and even. It is very very runny so just dont squeeze it very hard. It feels super nic I love it so much this is my holy grail. I did not experience a white cast however I am curious if it leaves a white cast on deeper skin tones if it does that would be the only issue I could think of,HOLY GRAIL DONT NEED MAKEUP ITS EVENS MY SKIN OUT,mediumTan,brown,combination,brown
P417867,The Silk Cream,6041,Tatcha,44847,125,Skincare,Moisturizers,5,1,"I�ve been using Tatcha for years. This is by far THE best moisturizer. It melts in the face and it�s really incredible, it�s hard to describe. It�s thick but doesn�t leave the face feeling weighed down or having a layer of stuff on the face. Price point is high, but worth it! If not this one, Dewy or Water cream are great as well.",AMAZING,light,blue,combination,blonde
P479352,The Texture Tonic AHA Liquid Exfoliating Treatment,6041,Tatcha,30103,62,Skincare,Treatments,5,1,"I had been eyeing this and wanting to try it for a while. I finally caved last week and bought it. I do not regret it one bit. Within one week of using it my skin tone looks even and the texture of my skin is so smooth and soft. I used to have a lot of bumps and imperfections as well as extreme redness. It�s  significantly gotten better since using this product. I use it as a toner between the exfoliating wash and the water cream. It was a very pleasant, clean scent to it which I enjoy. I just apply it with a cotton pad before my moisturizer. If you struggle with redness or uneven skin tone and texture, get it. You will not regret it.",It�s awesome,fair,blue,combination,blonde
P482552,The Clarifying Clay Mask Exfoliating Pore Treatment,6041,Tatcha,46732,70,Skincare,Masks,5,1,Very nice. Pleasant smell - same as all other Tatcha products. I apply a thin layer and rub it so it covers my whole face - this is the only way I felt the �warmth� and saw the color change. Skin looks very fresh after use and have seen less dry spots the past few days than normal. Might also be helping with my acne but I am using other products at the same time so I am unsure.,Feels expensive,fairLight,brown,dry,brown
P403315,Gold Camellia Beauty Oil,6041,Tatcha,47809,98,Skincare,Moisturizers,5,1,"Tried many face oils. This one is by far my favorite. Not too thin, nor too thick. Just right. No icky fragrance either. Feels luxurious. Absorbs quickly. Works well before moisturizer or mixed in.",The best!,lightMedium,brown,normal,brown
P504506,The Silk Serum Wrinkle-Smoothing Retinol Alternative,6041,Tatcha,2589,98,Skincare,Treatments,5,1,This is such a gorgeous serum.i am obsessed with the texture as well. The packaging is so luxurious . My skin feels super hydrated and bouncy after every application . It feels like silk ! This was gifted by Tatcha.,A must have,fair,brown,combination,black
P399622,Luminous Deep Hydration Lifting Mask,6041,Tatcha,27298,95,Skincare,Masks,5,1,"The HOLY GRAIL of face masks. These are insanely expensive ($25 a piece!, omg). However, my skin desires whatever magic is in these masks. I make sure to save the leftover serum in my skin care mini fridge I keep in my bathroom. It�s pure magic! I will always have these on hand for treating myself or a special occasion.",Holy grail of moisturizing face masks.,light,blue,dry,blonde
P460746,Aburatorigami Japanese Blotting Papers,6041,Tatcha,16714,14,Skincare,Cleansers,3,1,"Nice blotting papers and cute packaging, but they�re not as thick as I hoped. I soak through one sheet fast�usually needing two sheets. With the price point and only 40 sheets per package, that�s way too expensive.",Nice but overpriced,light,blue,oily,brown
P504218,Dewy Cleanse + Hydrate Duo,6041,Tatcha,23678,27,Skincare,Value & Gift Sets,5,1,"This is my winter go to product. Dry, sensitive skin. love the wash and the moisturizer. Smells nice and feels lux.",My winter products,light,blue,dry,brunette
P468229,Ageless Revitalizing Neck Cream,6041,Tatcha,12625,112,Skincare,Moisturizers,5,1,I have aging skin and this actually helps a lot. Not greasy and absorbs well. I can see a noticeable improvement- skin is firmer and smoother.,Noticeably Improved Neck Firmness and Appearance,fair,green,combination,blonde
P504327,Mini Favorites Set,6041,Tatcha,32077,68,Skincare,Value & Gift Sets,3,1,I just tried this set and I love it so far . The reason for 3 stars is the price and the fact one of the bottles is quiet empty. I wasn�t expecting all the way filled but the amount missing is a lot and for the price of this kit I was shocked,One bottle is missing a lot of product,lightMedium,brown,dry,brown
